rfq_id,match_id,similarity_score,experiment
0f595b0b-2253-4585-a672-fda592da7191,84be5122-71d5-4a35-a912-fd2911e3c64f,0.4560439560439561,dimension_focus
0f595b0b-2253-4585-a672-fda592da7191,4d565122-229a-4541-8a53-3b18169c3635,0.3846153846153847,dimension_focus
0f595b0b-2253-4585-a672-fda592da7191,c84fd909-5885-4672-b8ca-0bc291cda986,0.3846153846153847,dimension_focus
920dcf5c-136f-4ffc-9449-03f00c1b5a46,dff7cdb0-f464-4b60-91ce-8d628f8ed4de,0.5137362637362637,dimension_focus
920dcf5c-136f-4ffc-9449-03f00c1b5a46,54439e37-9ca6-476c-825a-0304a9dfcb26,0.47527472527472525,dimension_focus
920dcf5c-136f-4ffc-9449-03f00c1b5a46,efd27152-cf84-4017-86d6-6b97d83fb3a2,0.43736263736263736,dimension_focus
facd942d-02a2-46bf-936c-e3afd39ee20d,178a48ef-f870-46d7-ba3c-c94b35477459,0.43681318681318687,dimension_focus
facd942d-02a2-46bf-936c-e3afd39ee20d,aad5ef88-18cc-4492-9506-09871a1b5245,0.43681318681318687,dimension_focus
facd942d-02a2-46bf-936c-e3afd39ee20d,ae16b3ef-575d-40af-b90c-ca2b5196b47e,0.43681318681318687,dimension_focus
140d30f7-f16d-4455-a448-516ab6616812,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,0.3653846153846154,dimension_focus
140d30f7-f16d-4455-a448-516ab6616812,b30cef8b-4065-4272-89b5-57b1fd91c50d,0.3653846153846154,dimension_focus
140d30f7-f16d-4455-a448-516ab6616812,e14a46c3-b349-4441-b09f-8088e5663262,0.3653846153846154,dimension_focus
178a48ef-f870-46d7-ba3c-c94b35477459,facd942d-02a2-46bf-936c-e3afd39ee20d,0.43681318681318687,dimension_focus
178a48ef-f870-46d7-ba3c-c94b35477459,aad5ef88-18cc-4492-9506-09871a1b5245,0.43681318681318687,dimension_focus
178a48ef-f870-46d7-ba3c-c94b35477459,ae16b3ef-575d-40af-b90c-ca2b5196b47e,0.43681318681318687,dimension_focus
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,140d30f7-f16d-4455-a448-516ab6616812,0.3653846153846154,dimension_focus
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,b30cef8b-4065-4272-89b5-57b1fd91c50d,0.3653846153846154,dimension_focus
69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,e14a46c3-b349-4441-b09f-8088e5663262,0.3653846153846154,dimension_focus
ca60a74b-7cdc-4098-a20c-2de916dcb66b,df6085e7-42f9-4ce3-92b0-3a7a24159a61,0.40384615384615385,dimension_focus
ca60a74b-7cdc-4098-a20c-2de916dcb66b,2761ad98-baa2-4022-b98c-146a32b16dec,0.3846153846153846,dimension_focus
ca60a74b-7cdc-4098-a20c-2de916dcb66b,4867919e-2a2f-4f11-83b4-aa51c4684475,0.3846153846153846,dimension_focus
df6085e7-42f9-4ce3-92b0-3a7a24159a61,ca60a74b-7cdc-4098-a20c-2de916dcb66b,0.40384615384615385,dimension_focus
df6085e7-42f9-4ce3-92b0-3a7a24159a61,2761ad98-baa2-4022-b98c-146a32b16dec,0.3846153846153846,dimension_focus
df6085e7-42f9-4ce3-92b0-3a7a24159a61,4867919e-2a2f-4f11-83b4-aa51c4684475,0.3846153846153846,dimension_focus
e46aa804-164c-4907-a7ca-07a99d66d1b6,094422ce-696c-482d-9927-c3cfbf347f7a,0.3846153846153847,dimension_focus
e46aa804-164c-4907-a7ca-07a99d66d1b6,bab67e88-be02-40c9-b3d7-b43a4adff716,0.3653846153846154,dimension_focus
e46aa804-164c-4907-a7ca-07a99d66d1b6,3d92c9e6-d3f8-4177-900c-04adc55774c1,0.3653846153846154,dimension_focus
094422ce-696c-482d-9927-c3cfbf347f7a,e46aa804-164c-4907-a7ca-07a99d66d1b6,0.3846153846153847,dimension_focus
094422ce-696c-482d-9927-c3cfbf347f7a,bab67e88-be02-40c9-b3d7-b43a4adff716,0.3653846153846154,dimension_focus
094422ce-696c-482d-9927-c3cfbf347f7a,3d92c9e6-d3f8-4177-900c-04adc55774c1,0.3653846153846154,dimension_focus
a462a4cb-bbaa-4417-b876-4b8606c6f8db,90b02a62-3da9-4648-948c-52627d086a50,0.5782039361242042,dimension_focus
a462a4cb-bbaa-4417-b876-4b8606c6f8db,ca1ccf90-ef97-446d-b9ba-214844ffc371,0.5778371646928038,dimension_focus
a462a4cb-bbaa-4417-b876-4b8606c6f8db,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.48089335197151484,dimension_focus
7729084d-fc2d-41d8-a8df-891da74078f1,86008598-05ed-4532-8a70-e8ee8daf3796,0.3653846153846154,dimension_focus
7729084d-fc2d-41d8-a8df-891da74078f1,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.3653846153846154,dimension_focus
7729084d-fc2d-41d8-a8df-891da74078f1,19019fb2-05f6-4267-aaf8-6fb9aff3fa83,0.3653846153846154,dimension_focus
86008598-05ed-4532-8a70-e8ee8daf3796,7729084d-fc2d-41d8-a8df-891da74078f1,0.3653846153846154,dimension_focus
86008598-05ed-4532-8a70-e8ee8daf3796,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.3653846153846154,dimension_focus
86008598-05ed-4532-8a70-e8ee8daf3796,19019fb2-05f6-4267-aaf8-6fb9aff3fa83,0.3653846153846154,dimension_focus
06bf89b8-3e0b-4be9-a611-1e656cae34eb,db475b0b-e62d-4719-a502-d1effef1ed48,0.3653846153846154,dimension_focus
06bf89b8-3e0b-4be9-a611-1e656cae34eb,bb9852a6-a27a-40e6-80ab-22e210e73310,0.3653846153846154,dimension_focus
06bf89b8-3e0b-4be9-a611-1e656cae34eb,6246d593-0402-4d7c-9dd3-31216942f0e2,0.3653846153846154,dimension_focus
502b3359-ee17-4ecc-8046-ceb4e6559fb8,7729084d-fc2d-41d8-a8df-891da74078f1,0.3653846153846154,dimension_focus
502b3359-ee17-4ecc-8046-ceb4e6559fb8,86008598-05ed-4532-8a70-e8ee8daf3796,0.3653846153846154,dimension_focus
502b3359-ee17-4ecc-8046-ceb4e6559fb8,19019fb2-05f6-4267-aaf8-6fb9aff3fa83,0.3653846153846154,dimension_focus
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,b895d027-5c42-4455-be0f-a83d981fbb4c,0.3653846153846154,dimension_focus
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,4beae167-8451-425d-8532-1c060167e256,0.3653846153846154,dimension_focus
0543ec11-51e5-4b6e-8ff3-bd1dc271d768,8cc82a77-7371-4839-bca3-86f8d3ea627a,0.34615384615384615,dimension_focus
5242c623-abc6-4cc8-a1e3-dde93a899f00,4d1d8f30-346e-47a5-aed6-06a86e35f6d8,0.3846153846153846,dimension_focus
5242c623-abc6-4cc8-a1e3-dde93a899f00,e46da0fc-64a2-40da-9482-0978978d74e7,0.3846153846153846,dimension_focus
5242c623-abc6-4cc8-a1e3-dde93a899f00,1af11d15-fd04-4f06-828a-e6ae465168f7,0.3846153846153846,dimension_focus
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,5242c623-abc6-4cc8-a1e3-dde93a899f00,0.3846153846153846,dimension_focus
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,e46da0fc-64a2-40da-9482-0978978d74e7,0.3846153846153846,dimension_focus
4d1d8f30-346e-47a5-aed6-06a86e35f6d8,1af11d15-fd04-4f06-828a-e6ae465168f7,0.3846153846153846,dimension_focus
de734972-0ed4-47d2-85ed-94c639524ef3,36f09928-cc72-441a-8f0b-5ed7ddb3049c,0.3846153846153846,dimension_focus
de734972-0ed4-47d2-85ed-94c639524ef3,2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,0.3846153846153846,dimension_focus
de734972-0ed4-47d2-85ed-94c639524ef3,99bdb0cc-ab82-49ee-8619-9db5dadd642f,0.3846153846153846,dimension_focus
b48a1279-3852-4482-902f-203558c37a33,c6b9fba1-6df0-44d6-bb69-f04dcdfae21d,0.4423076923076923,dimension_focus
b48a1279-3852-4482-902f-203558c37a33,ee22b2f0-e7ed-4a5e-ad53-8fda934ede08,0.4423076923076923,dimension_focus
b48a1279-3852-4482-902f-203558c37a33,efd27152-cf84-4017-86d6-6b97d83fb3a2,0.4423076923076923,dimension_focus
02c609c9-52b4-49d5-b6e8-cc14787f1822,3fe05d73-7de1-4c32-ad94-991ff0ad4290,0.40383480826332563,dimension_focus
02c609c9-52b4-49d5-b6e8-cc14787f1822,b48a1279-3852-4482-902f-203558c37a33,0.4031702250206858,dimension_focus
02c609c9-52b4-49d5-b6e8-cc14787f1822,c6b9fba1-6df0-44d6-bb69-f04dcdfae21d,0.4031702250206858,dimension_focus
3fe05d73-7de1-4c32-ad94-991ff0ad4290,7f5526bc-f85b-4e06-a48f-347803d73e22,0.40384615384615385,dimension_focus
3fe05d73-7de1-4c32-ad94-991ff0ad4290,2f9b77a7-eea1-45c4-9fa3-0e6885fcdc62,0.40384615384615385,dimension_focus
3fe05d73-7de1-4c32-ad94-991ff0ad4290,99bdb0cc-ab82-49ee-8619-9db5dadd642f,0.40384615384615385,dimension_focus
0e375556-7947-4dc0-a628-d1674e5d1658,d9800e2e-3aad-49a5-b5cb-d0da367732db,0.3653826778957555,dimension_focus
0e375556-7947-4dc0-a628-d1674e5d1658,8d243c5a-29a0-473d-bdf0-9172af84f831,0.36537677778986644,dimension_focus
0e375556-7947-4dc0-a628-d1674e5d1658,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,0.365282992257855,dimension_focus
82456e41-801e-4f90-9263-6c96d3e72160,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,0.34615040793802176,dimension_focus
82456e41-801e-4f90-9263-6c96d3e72160,d2d2dd2a-568f-488f-8926-99982e5703aa,0.34614546779752164,dimension_focus
82456e41-801e-4f90-9263-6c96d3e72160,aafdee84-7b34-40d0-bda0-1f1ac409258b,0.34613918375583247,dimension_focus
2761ad98-baa2-4022-b98c-146a32b16dec,9e1ebd5b-0c7d-44f2-9bfc-e371f1b6f63f,0.40384615384615385,dimension_focus
2761ad98-baa2-4022-b98c-146a32b16dec,c91db5bf-1bc5-4597-98b1-0ac36c5638fd,0.40384615384615385,dimension_focus
2761ad98-baa2-4022-b98c-146a32b16dec,7d6fcc82-1fb9-4b7b-897c-64f3efe90150,0.40384615384615385,dimension_focus
985a13af-6aee-4660-83c1-ce5114758d4e,22954beb-e993-4c0d-89e5-e6d4c1e93cfa,0.4423076923076923,dimension_focus
985a13af-6aee-4660-83c1-ce5114758d4e,876899b2-8a5d-4a2b-a4c9-ec9d2fb2437a,0.42747252747252745,dimension_focus
985a13af-6aee-4660-83c1-ce5114758d4e,f7c40656-b7b7-435b-a516-285afaa751db,0.42747252747252745,dimension_focus
9b6f3d40-da34-465e-9211-b0d7b1d19036,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.4368131868131868,dimension_focus
9b6f3d40-da34-465e-9211-b0d7b1d19036,bab67e88-be02-40c9-b3d7-b43a4adff716,0.4358681248798546,dimension_focus
9b6f3d40-da34-465e-9211-b0d7b1d19036,2af9d905-069b-450e-8e7e-155fa7133cc7,0.41758241758241754,dimension_focus
e63d7e85-caef-4f2f-a89b-3889907f7e74,e0bfc6b2-19de-475e-ba88-6d6081204ed9,0.40384615384615385,dimension_focus
e63d7e85-caef-4f2f-a89b-3889907f7e74,c71e84b2-b968-4ce2-8218-bf3f1e482ea0,0.3846153846153846,dimension_focus
e63d7e85-caef-4f2f-a89b-3889907f7e74,920dcf5c-136f-4ffc-9449-03f00c1b5a46,0.3653846153846154,dimension_focus
2104d59d-0957-4875-b4b1-7f968cb43352,920dcf5c-136f-4ffc-9449-03f00c1b5a46,0.40384615384615385,dimension_focus
2104d59d-0957-4875-b4b1-7f968cb43352,b48a1279-3852-4482-902f-203558c37a33,0.40384615384615385,dimension_focus
2104d59d-0957-4875-b4b1-7f968cb43352,e67e6b48-e699-4e55-9640-ff061375d513,0.40384615384615385,dimension_focus
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,b6a8a28e-b744-4e4f-a040-be65cfec1ef5,0.4423076923076923,dimension_focus
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,80b0f3d7-755d-47b5-8429-6f0c22eb5b11,0.40384615384615385,dimension_focus
3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.4038381852940899,dimension_focus
b64d3856-e630-4fa6-b5f7-d02e900e510e,837f9a69-1103-451f-b24d-e971d7135417,0.3653846153846153,dimension_focus
b64d3856-e630-4fa6-b5f7-d02e900e510e,898d1ef5-4cb0-4c61-a41e-264e82ceb3af,0.3653846153846153,dimension_focus
b64d3856-e630-4fa6-b5f7-d02e900e510e,a06f49b5-9d24-40a5-976b-21017110a7d4,0.3653846153846153,dimension_focus
761b9fc9-1000-476c-bebe-6c40dd431b1c,e118d64a-246c-4313-b48f-4318cdf92200,0.43681318681318687,dimension_focus
761b9fc9-1000-476c-bebe-6c40dd431b1c,1e8ac77e-ffc3-40f4-9f3d-f5ca86bc045f,0.43081981148114235,dimension_focus
761b9fc9-1000-476c-bebe-6c40dd431b1c,6f4ae29d-afe8-45e0-827e-e84f9f539b0c,0.4295245570755776,dimension_focus
bab67e88-be02-40c9-b3d7-b43a4adff716,3d92c9e6-d3f8-4177-900c-04adc55774c1,0.43681318681318687,dimension_focus
bab67e88-be02-40c9-b3d7-b43a4adff716,9b6f3d40-da34-465e-9211-b0d7b1d19036,0.4358681248798546,dimension_focus
bab67e88-be02-40c9-b3d7-b43a4adff716,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.39740658641831617,dimension_focus
5190b002-36f4-497b-b1aa-856762facb07,e8aab41f-0954-42b0-b20d-a0e15fd17e23,0.38429558582905277,dimension_focus
5190b002-36f4-497b-b1aa-856762facb07,675262ee-f983-43ab-bd1b-afc8328f75fa,0.3840588403962615,dimension_focus
5190b002-36f4-497b-b1aa-856762facb07,c4aa5885-0b99-4fc6-bc5e-f77e55a19b36,0.3653846153846153,dimension_focus
8cc82a77-7371-4839-bca3-86f8d3ea627a,e42b147c-89f1-46de-b56e-0f201d709601,0.45604395604395603,dimension_focus
8cc82a77-7371-4839-bca3-86f8d3ea627a,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.4019459835504622,dimension_focus
8cc82a77-7371-4839-bca3-86f8d3ea627a,91023823-c7de-4386-b230-9bb3c8bf4dc4,0.3846153846153846,dimension_focus
e42b147c-89f1-46de-b56e-0f201d709601,8cc82a77-7371-4839-bca3-86f8d3ea627a,0.45604395604395603,dimension_focus
e42b147c-89f1-46de-b56e-0f201d709601,ca1ccf90-ef97-446d-b9ba-214844ffc371,0.40339186157704404,dimension_focus
e42b147c-89f1-46de-b56e-0f201d709601,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.4019459835504622,dimension_focus
269d6f1b-faa1-4fae-ab15-e71211c94cff,9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,0.09065934065934066,dimension_focus
269d6f1b-faa1-4fae-ab15-e71211c94cff,f0c09949-1d44-45f2-90b1-41b3239b4cab,0.04285714285714286,dimension_focus
269d6f1b-faa1-4fae-ab15-e71211c94cff,871823c3-bceb-4095-bfbf-3f5e6ccdb1b9,0.026785714285714305,dimension_focus
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,269d6f1b-faa1-4fae-ab15-e71211c94cff,0.09065934065934066,dimension_focus
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,f0c09949-1d44-45f2-90b1-41b3239b4cab,0.04285714285714286,dimension_focus
9498ba9c-5acf-4219-9c4f-a9e87e4aeadd,871823c3-bceb-4095-bfbf-3f5e6ccdb1b9,0.026785714285714305,dimension_focus
795c1324-5586-4057-8c6a-574755248aa2,9195d6ad-120f-4ae2-8e69-462ca56c3fc0,0.45604395604395603,dimension_focus
795c1324-5586-4057-8c6a-574755248aa2,f88c20b1-9296-462d-9a5c-0acb9de06d93,0.4276556776556777,dimension_focus
795c1324-5586-4057-8c6a-574755248aa2,3843f397-a86f-4a58-b327-28cb98d72bfd,0.40384615384615385,dimension_focus
724a7dd7-d80d-4320-86c7-b8a879bb619d,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.3846153846153846,dimension_focus
724a7dd7-d80d-4320-86c7-b8a879bb619d,f0d6bb5f-55cb-4006-baf2-7bba9b16c0fb,0.3846153846153846,dimension_focus
724a7dd7-d80d-4320-86c7-b8a879bb619d,d0a90019-8dba-4281-bf19-07884317e2c4,0.3846153846153846,dimension_focus
4547058c-19a5-459c-96e7-5c4cfa7f2568,6938d338-6ad1-4280-b994-aa959f48f78f,0.3846153846153846,dimension_focus
4547058c-19a5-459c-96e7-5c4cfa7f2568,7bcf7822-565a-479f-b1b6-32e396b3f35f,0.34615384615384615,dimension_focus
4547058c-19a5-459c-96e7-5c4cfa7f2568,c87368c2-f7ef-497c-8422-b27fe5027a2b,0.34615384615384615,dimension_focus
12779ba3-969c-48dc-97d8-33e72279f695,8da7061a-5e02-49b0-a888-fb3461b8a8c5,0.36538461538461536,dimension_focus
12779ba3-969c-48dc-97d8-33e72279f695,711e818a-ca63-4f13-aff2-e30fb49aa354,0.36538461538461536,dimension_focus
12779ba3-969c-48dc-97d8-33e72279f695,7f8c14b2-fc22-45ec-a383-2f2ee9b23785,0.36538461538461536,dimension_focus
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,dc99e837-9511-4cd8-8232-8df190346151,0.36538461538461536,dimension_focus
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,1f4c6902-ace9-4b4e-851f-591fcf28323b,0.36538461538461536,dimension_focus
4ed0a63d-81fe-441f-b87a-cd4e6db65bb7,7d4285b5-6b06-4341-894f-e18ee9e63137,0.36538461538461536,dimension_focus
4d565122-229a-4541-8a53-3b18169c3635,84be5122-71d5-4a35-a912-fd2911e3c64f,0.3846153846153847,dimension_focus
4d565122-229a-4541-8a53-3b18169c3635,0f595b0b-2253-4585-a672-fda592da7191,0.3846153846153847,dimension_focus
4d565122-229a-4541-8a53-3b18169c3635,c84fd909-5885-4672-b8ca-0bc291cda986,0.3846153846153847,dimension_focus
2d3e3b00-62f8-48fd-a80d-d15a299ed045,d9800e2e-3aad-49a5-b5cb-d0da367732db,0.3653826778957555,dimension_focus
2d3e3b00-62f8-48fd-a80d-d15a299ed045,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,0.365282992257855,dimension_focus
2d3e3b00-62f8-48fd-a80d-d15a299ed045,1b636cb7-9acc-4872-9c4d-e99af92409b7,0.3651699297352853,dimension_focus
61aca849-8359-4b40-b321-176160c241a7,d2d2dd2a-568f-488f-8926-99982e5703aa,0.36536803326472833,dimension_focus
61aca849-8359-4b40-b321-176160c241a7,131578c4-8d9a-4617-98bb-5e92897b6e2b,0.34614684868439044,dimension_focus
61aca849-8359-4b40-b321-176160c241a7,aafdee84-7b34-40d0-bda0-1f1ac409258b,0.34614684868439044,dimension_focus
02647f9b-5108-4955-938f-e6b003b62690,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.019230769230769232,dimension_focus
02647f9b-5108-4955-938f-e6b003b62690,b8257184-6307-46ab-b06e-d979336d1263,0.019230769230769232,dimension_focus
02647f9b-5108-4955-938f-e6b003b62690,84be5122-71d5-4a35-a912-fd2911e3c64f,0.019230769230769232,dimension_focus
613608a5-2b5d-4cca-8527-5639ab76949c,6203fa5e-e948-4d7f-9be1-96bdb8c13bbf,0.2692305808855086,dimension_focus
613608a5-2b5d-4cca-8527-5639ab76949c,da145505-b6ed-41b8-a399-d2538e4e3a17,0.2692299039015035,dimension_focus
613608a5-2b5d-4cca-8527-5639ab76949c,ac5c07ef-1080-4f1a-a978-e381f929c991,0.2692299039015035,dimension_focus
858b4d2a-590d-4d36-b89c-adb0cb039d22,cadc217f-b8a2-4df4-b389-886fb43265c5,0.3995499932387302,dimension_focus
858b4d2a-590d-4d36-b89c-adb0cb039d22,34bbc95d-9ea7-48ed-9422-28ce96070460,0.3993230809226729,dimension_focus
858b4d2a-590d-4d36-b89c-adb0cb039d22,a06f49b5-9d24-40a5-976b-21017110a7d4,0.38791931178251,dimension_focus
2624655e-ea07-468a-8da8-2e39c9d1e7f0,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.4552526052507166,dimension_focus
2624655e-ea07-468a-8da8-2e39c9d1e7f0,7d1ab305-7fc6-4ab0-bc2a-9ae1e038e67e,0.4367982335354753,dimension_focus
2624655e-ea07-468a-8da8-2e39c9d1e7f0,b2bc544a-219d-4899-9fa4-191e3f475649,0.4359362620892533,dimension_focus
b9dc4688-75e2-45ed-82ed-c33ca308f94e,9a26d7df-1335-45d4-97cd-6d7459fb2674,0.40384615384615385,dimension_focus
b9dc4688-75e2-45ed-82ed-c33ca308f94e,7b27040f-a792-40d8-adce-6d2e3e36a2ef,0.3846153846153846,dimension_focus
b9dc4688-75e2-45ed-82ed-c33ca308f94e,3c938716-3889-4d73-bb45-d4586b1a44b1,0.3461538461396988,dimension_focus
9a26d7df-1335-45d4-97cd-6d7459fb2674,b9dc4688-75e2-45ed-82ed-c33ca308f94e,0.40384615384615385,dimension_focus
9a26d7df-1335-45d4-97cd-6d7459fb2674,7b27040f-a792-40d8-adce-6d2e3e36a2ef,0.3846153846153846,dimension_focus
9a26d7df-1335-45d4-97cd-6d7459fb2674,3c938716-3889-4d73-bb45-d4586b1a44b1,0.3461538461396988,dimension_focus
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,1008838b-bf71-442f-a6e8-3de016146f89,0.5467032967032966,dimension_focus
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,51edaf19-20d9-4df2-90aa-246c478b3532,0.5467032967032966,dimension_focus
ee5c62d7-b0f9-4818-8698-425ffdcdb11a,02658891-8aaf-4ca9-a4ec-b817c80d19d1,0.5459268991877687,dimension_focus
e51114ac-ff3c-4823-be87-e25e9085096a,b64d3856-e630-4fa6-b5f7-d02e900e510e,0.019230769230769232,dimension_focus
e51114ac-ff3c-4823-be87-e25e9085096a,761b9fc9-1000-476c-bebe-6c40dd431b1c,0.019230769230769232,dimension_focus
e51114ac-ff3c-4823-be87-e25e9085096a,ee5c62d7-b0f9-4818-8698-425ffdcdb11a,0.019230769230769232,dimension_focus
7be2d720-52c2-4f8a-a82a-2b90f535ad40,c7dbd2da-a758-44ba-9e16-ee10ec99f631,0.3846153846153846,dimension_focus
7be2d720-52c2-4f8a-a82a-2b90f535ad40,078f6ae4-4cf2-4c74-b810-157537c3a8b9,0.3846153846153846,dimension_focus
7be2d720-52c2-4f8a-a82a-2b90f535ad40,c09c778a-d5c2-4dec-a3e8-e99f28065b97,0.3846153846153846,dimension_focus
